filename,image_url,true_class,critical_hazard,property_type,property_age,region
pipe-defect-14_jpeg_jpg.rf.73d0b27b6e0151fc52ef17e5e7539daf.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/pipe-defect-14_jpeg_jpg.rf.73d0b27b6e0151fc52ef17e5e7539daf.jpg,Structural Crack,true,,,
4-cracks_in_walls_jpg.rf.b8008bcc5bb96c1fdf70a1e300b841ce.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/4-cracks_in_walls_jpg.rf.b8008bcc5bb96c1fdf70a1e300b841ce.jpg,Structural Crack,true,,,
Screenshot-2023-11-08-20-15-23-2-_png.rf.d371bb2b14557785273efe2018d74c86.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-20-15-23-2-_png.rf.d371bb2b14557785273efe2018d74c86.jpg,Water Damage,false,,,
4-cracks_in_walls_jpg.rf.798990202fa599addcd2d9d0e3ddc70d.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/4-cracks_in_walls_jpg.rf.798990202fa599addcd2d9d0e3ddc70d.jpg,Structural Crack,true,,,
Screenshot-2023-11-08-19-46-21_png.rf.0039ca278b624d1d589cbfe1016bb269.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-19-46-21_png.rf.0039ca278b624d1d589cbfe1016bb269.jpg,Water Damage,false,,,
DJI_20240523153834_0001_Z_JPG.rf.94aeff0bb001165ba187a3c86a34de47.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240523153834_0001_Z_JPG.rf.94aeff0bb001165ba187a3c86a34de47.jpg,Water Damage,false,,,
76-rust-texture-background-400-95083863_jpg.rf.1ff611b3b811c0c27ded977976cfe21d.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/76-rust-texture-background-400-95083863_jpg.rf.1ff611b3b811c0c27ded977976cfe21d.jpg,Corrosion,true,,,
7f36f9fefd644f9cb7423437e6ffd377_jpeg.rf.9421bb3fe5abb9424c2eda6256c6aad4.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/7f36f9fefd644f9cb7423437e6ffd377_jpeg.rf.9421bb3fe5abb9424c2eda6256c6aad4.jpg,Water Damage,false,,,
photo-1756293455899_jpg.rf.341f34409d651bb7282c3ebae07aca4d.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/photo-1756293455899_jpg.rf.341f34409d651bb7282c3ebae07aca4d.jpg,Safe,false,,,
00341-3093835350-window-in-a-brick-wall_png_jpg.rf.1186355d861cca3cb3f3e060820f09ad.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/00341-3093835350-window-in-a-brick-wall_png_jpg.rf.1186355d861cca3cb3f3e060820f09ad.jpg,Safe,false,,,
-_jpg.rf.27402001c494239e05fbb951d173fbc6.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/-_jpg.rf.27402001c494239e05fbb951d173fbc6.jpg,Water Damage,false,,,
pipe-defect-15_jpeg_jpg.rf.57b72d1ab667ce240d4819e813c4a832.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/pipe-defect-15_jpeg_jpg.rf.57b72d1ab667ce240d4819e813c4a832.jpg,Structural Crack,true,,,
39-2_jpg.rf.655212c9f3894bd28a9ee19224698454.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/39-2_jpg.rf.655212c9f3894bd28a9ee19224698454.jpg,Water Damage,false,,,
videoplayback2_510_jpg.rf.abae52b7b85b0e7f9d3207ac633ee5a8.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/videoplayback2_510_jpg.rf.abae52b7b85b0e7f9d3207ac633ee5a8.jpg,Water Damage,false,,,
40-how-to-remove-mold-from-walls-in-your-home_jpg.rf.cdc727705cf604bd29bd30b1389d7679.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/40-how-to-remove-mold-from-walls-in-your-home_jpg.rf.cdc727705cf604bd29bd30b1389d7679.jpg,Mold,false,,,
275_jpg.rf.9665c0bc51d7be0f9f80c0a4f336a071.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/275_jpg.rf.9665c0bc51d7be0f9f80c0a4f336a071.jpg,Safe,false,,,
Screenshot-2023-11-14-10-16-09_png.rf.4742b2b0c36cba670d2ad811349c9106.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-14-10-16-09_png.rf.4742b2b0c36cba670d2ad811349c9106.jpg,Water Damage,false,,,
videoplayback2_480_jpg.rf.afea7fa613d7917f07a3db75a153e7d4.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/videoplayback2_480_jpg.rf.afea7fa613d7917f07a3db75a153e7d4.jpg,Water Damage,false,,,
Screenshot-2023-11-14-10-14-13_png.rf.2a1075e7a77da1117b1b12002b67d95e.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-14-10-14-13_png.rf.2a1075e7a77da1117b1b12002b67d95e.jpg,Water Damage,false,,,
data_1_ringan-9-_jpg.rf.f51765fcb4f6c732e259286d10ac38c3.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/data_1_ringan-9-_jpg.rf.f51765fcb4f6c732e259286d10ac38c3.jpg,Structural Crack,true,,,
photo-1756293426604_jpg.rf.a40537340fa9cc7d564074ef2d3fdb02.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/photo-1756293426604_jpg.rf.a40537340fa9cc7d564074ef2d3fdb02.jpg,Safe,false,,,
pipe-3_jpeg_jpg.rf.def2723be9571966e4b962a9dbc2dfe3.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/pipe-3_jpeg_jpg.rf.def2723be9571966e4b962a9dbc2dfe3.jpg,Structural Crack,true,,,
DJI_20240529065930_0042_Z_jpeg.rf.d78b17080f919d8dc64ec6b4135447f7.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240529065930_0042_Z_jpeg.rf.d78b17080f919d8dc64ec6b4135447f7.jpg,Water Damage,false,,,
204_jpg.rf.b2137384c7da74b3c650443283d84811.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/204_jpg.rf.b2137384c7da74b3c650443283d84811.jpg,Safe,false,,,
videoplayback23123_720_jpg.rf.893646b0d55d54a1057696203612d88e.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/videoplayback23123_720_jpg.rf.893646b0d55d54a1057696203612d88e.jpg,Water Damage,false,,,
277_jpg.rf.3beca0141e0dc1a8bf40433fd4a3aba7.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/277_jpg.rf.3beca0141e0dc1a8bf40433fd4a3aba7.jpg,Safe,false,,,
pipe-defect-15_jpeg_jpg.rf.4d24915ac31d1604d304abc562e1c266.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/pipe-defect-15_jpeg_jpg.rf.4d24915ac31d1604d304abc562e1c266.jpg,Structural Crack,true,,,
Screenshot-2023-11-23-09-08-31_png.rf.4f0012d32c6dc13cb8f3fdaca170205f.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-23-09-08-31_png.rf.4f0012d32c6dc13cb8f3fdaca170205f.jpg,Water Damage,false,,,
Screenshot-2023-11-14-10-14-12_png.rf.4bc239ab43f7bf424b0ff75924bf6fb0.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-14-10-14-12_png.rf.4bc239ab43f7bf424b0ff75924bf6fb0.jpg,Water Damage,false,,,
Wind-3-1080x675_jpeg.rf.1d68e2ccc9c9e60caa7fbabeb3e381c2.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Wind-3-1080x675_jpeg.rf.1d68e2ccc9c9e60caa7fbabeb3e381c2.jpg,Structural Crack,true,,,
photo-1756293459089_jpg.rf.4985de17e10a619e9fcd1dfd8a71a085.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/photo-1756293459089_jpg.rf.4985de17e10a619e9fcd1dfd8a71a085.jpg,Safe,false,,,
4485e670-Capture_decran_2025-09-23_093119_png.rf.2c9f4d254a1f627af6f1e190c9944386.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/4485e670-Capture_decran_2025-09-23_093119_png.rf.2c9f4d254a1f627af6f1e190c9944386.jpg,Fissure,false,,,
40-brush-dust-away_jpg.rf.423f6ba9a9923fd24df4387518fdd37c.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/40-brush-dust-away_jpg.rf.423f6ba9a9923fd24df4387518fdd37c.jpg,Structural Crack,true,,,
44-maxresdefault_jpg.rf.eea15e73276994adc58a48635fc494d1.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/44-maxresdefault_jpg.rf.eea15e73276994adc58a48635fc494d1.jpg,Stain,false,,,
27-180515_mold_danger_re_jpg.rf.55f1e13ec58dc08dd04ab5a1bbfb5e34.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/27-180515_mold_danger_re_jpg.rf.55f1e13ec58dc08dd04ab5a1bbfb5e34.jpg,Mold,false,,,
Screenshot-2023-11-08-20-34-16_png.rf.e75c637fb837e54225d48913e7957a92.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-20-34-16_png.rf.e75c637fb837e54225d48913e7957a92.jpg,Water Damage,false,,,
00357-3093835366-window-in-a-brick-wall_png_jpg.rf.98c19980cbbc7044785035dba80ccc2f.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/00357-3093835366-window-in-a-brick-wall_png_jpg.rf.98c19980cbbc7044785035dba80ccc2f.jpg,Safe,false,,,
khvb-_jpg.rf.49e9ec289a2904adf6b3b718ee0c1bf2.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/khvb-_jpg.rf.49e9ec289a2904adf6b3b718ee0c1bf2.jpg,Water Damage,false,,,
Screenshot-2023-11-23-09-47-31_png.rf.90b9392db5778de5e5b9e3249f8b6a93.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-23-09-47-31_png.rf.90b9392db5778de5e5b9e3249f8b6a93.jpg,Water Damage,false,,,
Screenshot-2023-11-08-20-14-33_png.rf.e48ba5d5ff73b7b16b24ed7cda90e49c.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-20-14-33_png.rf.e48ba5d5ff73b7b16b24ed7cda90e49c.jpg,Water Damage,false,,,
33-ceiling-stains-water-damage-northern-kentucky-cincinnati-400x250_jpg.rf.b0811122fa6654d1b5fb84c86ed13396.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/33-ceiling-stains-water-damage-northern-kentucky-cincinnati-400x250_jpg.rf.b0811122fa6654d1b5fb84c86ed13396.jpg,Stain,false,,,
videoplayback2_540_jpg.rf.b04fdb6225d11d217b2caeebf54aed47.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/videoplayback2_540_jpg.rf.b04fdb6225d11d217b2caeebf54aed47.jpg,Water Damage,false,,,
43-types-of-mold-6_png_jpg.rf.58da332c4e0bc499f4b7ad7a6f38fc25.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/43-types-of-mold-6_png_jpg.rf.58da332c4e0bc499f4b7ad7a6f38fc25.jpg,Mold,false,,,
Screenshot-2023-11-08-20-38-35_png.rf.c34fb7a87c62677893a3c3b69f79154c.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-20-38-35_png.rf.c34fb7a87c62677893a3c3b69f79154c.jpg,Water Damage,false,,,
37_jpg.rf.7bf6c7ce33bd4c037900e8f25f03d4b8.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/37_jpg.rf.7bf6c7ce33bd4c037900e8f25f03d4b8.jpg,Water Damage,false,,,
Screenshot-2023-11-08-20-45-34-2-_png.rf.bda8af1df7a66c5313589373e125c71c.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-20-45-34-2-_png.rf.bda8af1df7a66c5313589373e125c71c.jpg,Water Damage,false,,,
Screenshot-2023-11-08-20-44-56_png.rf.60a991205cb8e01d74d561b8ac4a9c4a.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-20-44-56_png.rf.60a991205cb8e01d74d561b8ac4a9c4a.jpg,Water Damage,false,,,
Img_2025_06_15_16_57_57_jpeg.rf.c81d55618dc2fe19912cf1cc8d9beb0a.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Img_2025_06_15_16_57_57_jpeg.rf.c81d55618dc2fe19912cf1cc8d9beb0a.jpg,Leaking radiator,false,,,
00344-3093835353-window-in-a-brick-wall_png_jpg.rf.0ebbbbf8aba5b4a9fb1540867face970.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/00344-3093835353-window-in-a-brick-wall_png_jpg.rf.0ebbbbf8aba5b4a9fb1540867face970.jpg,Safe,false,,,
Screenshot-2023-11-08-20-56-50_png.rf.0d5ec3e9a6f023667885cf7aa128dd34.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-20-56-50_png.rf.0d5ec3e9a6f023667885cf7aa128dd34.jpg,Water Damage,false,,,
videoplayback2_570_jpg.rf.2767f1bd948c0d8009e3a781344f9344.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/videoplayback2_570_jpg.rf.2767f1bd948c0d8009e3a781344f9344.jpg,Water Damage,false,,,
282_jpg.rf.2e98f7d7bb5dc7ce4e6bae9b55df0654.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/282_jpg.rf.2e98f7d7bb5dc7ce4e6bae9b55df0654.jpg,Safe,false,,,
data_2_sedang-1-_jpg.rf.7785024c47257891a286dfa73d348ceb.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/data_2_sedang-1-_jpg.rf.7785024c47257891a286dfa73d348ceb.jpg,Structural Crack,true,,,
74-photo-1612529517647-ae42d841fdb1_jpg.rf.5a67fc23eec58acf3695738beec26bf8.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/74-photo-1612529517647-ae42d841fdb1_jpg.rf.5a67fc23eec58acf3695738beec26bf8.jpg,Corrosion,true,,,
33-ceiling-stains-water-damage-northern-kentucky-cincinnati-400x250_jpg.rf.035e7b8c32e35210ffb8857db19b3e70.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/33-ceiling-stains-water-damage-northern-kentucky-cincinnati-400x250_jpg.rf.035e7b8c32e35210ffb8857db19b3e70.jpg,Stain,false,,,
29-image-20151027-18454-1mtjh7j_jpg.rf.d3d3c5d03b346b68e0337aeb59452d38.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/29-image-20151027-18454-1mtjh7j_jpg.rf.d3d3c5d03b346b68e0337aeb59452d38.jpg,Mold,false,,,
Screenshot-2023-11-14-10-14-21_png.rf.1ba8b41344c5f9c710fbd8e143f38f48.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-14-10-14-21_png.rf.1ba8b41344c5f9c710fbd8e143f38f48.jpg,Water Damage,false,,,
DJI_20240704160303_0001_Zframe_313_png.rf.ac682a39966763523fa62e7a1d87adb5.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240704160303_0001_Zframe_313_png.rf.ac682a39966763523fa62e7a1d87adb5.jpg,Water Damage,false,,,
DJI_20240819154058_0002_Zframe_19_png.rf.5dbd0f59e0620c7df9243341a5fe5e66.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240819154058_0002_Zframe_19_png.rf.5dbd0f59e0620c7df9243341a5fe5e66.jpg,Water Damage,false,,,
228_jpg.rf.6db825e6945de85fc0c2e64700aac95a.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/228_jpg.rf.6db825e6945de85fc0c2e64700aac95a.jpg,Safe,false,,,
videoplayback234_300_jpg.rf.658d53da39344e9a090032a17c126832.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/videoplayback234_300_jpg.rf.658d53da39344e9a090032a17c126832.jpg,Water Damage,false,,,
00358-3093835367-window-in-a-brick-wall_png_jpg.rf.b2e63649715e2881013b5a335691b1be.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/00358-3093835367-window-in-a-brick-wall_png_jpg.rf.b2e63649715e2881013b5a335691b1be.jpg,Safe,false,,,
data_1_ringan-22-_jpg.rf.cb8386d396f0635bcbb0e45d016e20f3.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/data_1_ringan-22-_jpg.rf.cb8386d396f0635bcbb0e45d016e20f3.jpg,Structural Crack,true,,,
download3_5_png.rf.dc9a67a884908d988a5258de9ec08bdf.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/download3_5_png.rf.dc9a67a884908d988a5258de9ec08bdf.jpg,Safe,false,,,
DJI_20240819154058_0002_Zframe_35_png.rf.654abd54dce96ed54603dafca7d0cc02.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240819154058_0002_Zframe_35_png.rf.654abd54dce96ed54603dafca7d0cc02.jpg,Water Damage,false,,,
DJI_20240704160303_0001_Zframe_201_png.rf.c854394e8abac4075ac9b176b15b2197.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240704160303_0001_Zframe_201_png.rf.c854394e8abac4075ac9b176b15b2197.jpg,Water Damage,false,,,
1de2fdf2-ChatGPT_Image_23_sept__2025_09_29_25_png.rf.283a4da890f17e68ad5ec7dbd4f3423d.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/1de2fdf2-ChatGPT_Image_23_sept__2025_09_29_25_png.rf.283a4da890f17e68ad5ec7dbd4f3423d.jpg,Structural Crack,true,,,
4fb4d9f0-Capture_decran_2025-09-23_093132_png.rf.3bca508c90f1ba62826c5e7d277b3573.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/4fb4d9f0-Capture_decran_2025-09-23_093132_png.rf.3bca508c90f1ba62826c5e7d277b3573.jpg,Fissure,false,,,
pipe-4_jpeg_jpg.rf.7ebea71f2be4467be3004e26c56a5b40.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/pipe-4_jpeg_jpg.rf.7ebea71f2be4467be3004e26c56a5b40.jpg,Structural Crack,true,,,
SnapAny_500_jpg.rf.8aea37b11dab4ef1625963cbdd2d71a6.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/SnapAny_500_jpg.rf.8aea37b11dab4ef1625963cbdd2d71a6.jpg,Water Damage,false,,,
Screenshot-2023-11-07-09-43-40_png.rf.d3926e1d33a91a1ab8d27c48d8c8956b.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-07-09-43-40_png.rf.d3926e1d33a91a1ab8d27c48d8c8956b.jpg,Water Damage,false,,,
as1-ftcdn-net_v2_jpg_02_74_53_66_1000_F_274536638_2gBQZiXFmzDllc6hbXBhNUhVO2J7Q7VJ_jpg.rf.26401ad33229c2c209b4eea9a89c2c66.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/as1-ftcdn-net_v2_jpg_02_74_53_66_1000_F_274536638_2gBQZiXFmzDllc6hbXBhNUhVO2J7Q7VJ_jpg.rf.26401ad33229c2c209b4eea9a89c2c66.jpg,Water Damage,false,,,
56-rubber_glove_hand_cleaning_wall-1200x628-facebook-1200x628_jpg.rf.967251c48d019111b600bb1ba445b5dc.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/56-rubber_glove_hand_cleaning_wall-1200x628-facebook-1200x628_jpg.rf.967251c48d019111b600bb1ba445b5dc.jpg,Mold,false,,,
74-photo-1612529517647-ae42d841fdb1_jpg.rf.5e1e94f799697ab0da98f8f72976e52b.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/74-photo-1612529517647-ae42d841fdb1_jpg.rf.5e1e94f799697ab0da98f8f72976e52b.jpg,Corrosion,true,,,
Image_94_jpg.rf.798c8193e0fed72708a5fe0644ec5ed6.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Image_94_jpg.rf.798c8193e0fed72708a5fe0644ec5ed6.jpg,Water Damage,false,,,
DJI_20240819154058_0002_Zframe_36_png.rf.36c2be636327ace94977224283fc90cf.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240819154058_0002_Zframe_36_png.rf.36c2be636327ace94977224283fc90cf.jpg,Water Damage,false,,,
Screenshot-2023-11-08-20-45-21_png.rf.03bc03d5a7e048168c9ebbad51a06185.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-20-45-21_png.rf.03bc03d5a7e048168c9ebbad51a06185.jpg,Water Damage,false,,,
4-what-does-black-mold-look-like_jpg.rf.9f81890a2f4756f21e6b0b278675f555.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/4-what-does-black-mold-look-like_jpg.rf.9f81890a2f4756f21e6b0b278675f555.jpg,Mold,false,,,
270_jpg.rf.9a6794a2382103f0779f09ce6129e142.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/270_jpg.rf.9a6794a2382103f0779f09ce6129e142.jpg,Safe,false,,,
34_jpg.rf.2d300fc8174dd5de92e89c56c40e3f2f.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/34_jpg.rf.2d300fc8174dd5de92e89c56c40e3f2f.jpg,Damaged_Roof,false,,,
videoplayback234_270_jpg.rf.64621b47e604f47999183b09ab544080.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/videoplayback234_270_jpg.rf.64621b47e604f47999183b09ab544080.jpg,Water Damage,false,,,
data_1_ringan-24-_jpg.rf.984b058791c4cc910259e9f5e6759627.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/data_1_ringan-24-_jpg.rf.984b058791c4cc910259e9f5e6759627.jpg,Structural Crack,true,,,
12928347_1144971575559039_5353136452411113500_n-_jpeg.rf.e1f9a305352edbf3633f12179a26196b.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/12928347_1144971575559039_5353136452411113500_n-_jpeg.rf.e1f9a305352edbf3633f12179a26196b.jpg,Structural Crack,true,,,
57-mqdefault_jpg.rf.5835888d81bf6c24b0c4ead769f41cd6.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/57-mqdefault_jpg.rf.5835888d81bf6c24b0c4ead769f41cd6.jpg,Mold,false,,,
videoplayback2_360_jpg.rf.390fa460eeff16b6ed57e6e8ce8b7eb2.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/videoplayback2_360_jpg.rf.390fa460eeff16b6ed57e6e8ce8b7eb2.jpg,Water Damage,false,,,
DJI_20240523154028_0013_Z_JPG.rf.9688232b76df9f5239d0cfa37898c607.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240523154028_0013_Z_JPG.rf.9688232b76df9f5239d0cfa37898c607.jpg,Water Damage,false,,,
Screenshot-2023-11-16-12-10-19_png.rf.023a13091fa69bac074a33ede2286f69.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-16-12-10-19_png.rf.023a13091fa69bac074a33ede2286f69.jpg,Water Damage,false,,,
DJI_20240819154058_0002_Zframe_12_png.rf.6cc330bf7ac05d9377e111e79cf272b7.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240819154058_0002_Zframe_12_png.rf.6cc330bf7ac05d9377e111e79cf272b7.jpg,Water Damage,false,,,
2_jpg.rf.4271bb204a7d3afc546ec1209837eeb1.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/2_jpg.rf.4271bb204a7d3afc546ec1209837eeb1.jpg,Structural Crack,true,,,
videoplaybackasdf_630_jpg.rf.e63b912967e0f1f87172a12cccb8a508.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/videoplaybackasdf_630_jpg.rf.e63b912967e0f1f87172a12cccb8a508.jpg,Water Damage,false,,,
15_jpg.rf.b407e9eb7553c48567afe5791556da4f.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/15_jpg.rf.b407e9eb7553c48567afe5791556da4f.jpg,Damaged_Roof,false,,,
data_2_sedang-6-_jpeg_jpg.rf.b72398baad32dc195c1340d660ef3d23.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/data_2_sedang-6-_jpeg_jpg.rf.b72398baad32dc195c1340d660ef3d23.jpg,Structural Crack,true,,,
pipe-image-2_jpeg_jpg.rf.b2ecb3682b75549922e7158c117239c8.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/pipe-image-2_jpeg_jpg.rf.b2ecb3682b75549922e7158c117239c8.jpg,Structural Crack,true,,,
5c89e2f9-Capture_decran_2025-09-23_093623_png.rf.b747e06ca564394f5db466c6264ae92b.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/5c89e2f9-Capture_decran_2025-09-23_093623_png.rf.b747e06ca564394f5db466c6264ae92b.jpg,Fissure,false,,,
shingle-roofing-wind-damage-repairs-newarkde-before_jpeg.rf.b360381fa227b8833287bcf597811bb7.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/shingle-roofing-wind-damage-repairs-newarkde-before_jpeg.rf.b360381fa227b8833287bcf597811bb7.jpg,Structural Crack,true,,,
